funded_amnt,emp_length,annual_inc,home_ownership,grade,last_pymnt_amnt,mort_acc,pub_rec,int_rate,open_acc,num_actv_rev_tl,mo_sin_rcnt_rev_tl_op,mo_sin_old_rev_tl_op,bc_util,bc_open_to_buy,avg_cur_bal,acc_open_past_24mths,loan_status
15000.0,3,60000.0,6,4,540.56,3.0,1.0,17.77,11.0,7.0,6.0,126.0,94.1,339.0,15573.0,5.0,1
18000.0,7,86000.0,6,5,641.35,1.0,0.0,13.99,11.0,5.675353736832263,14.10822232888069,178.48733084417407,93.1,110.0,13796.095652770158,4.0,0
18000.0,6,80000.0,5,3,1018.73,0.0,0.0,21.98,11.0,8.0,17.0,153.0,97.6,257.0,4291.0,4.0,1
11500.0,2,70000.0,5,4,118.88,0.0,0.0,18.49,3.0,5.675353736832263,14.10822232888069,178.48733084417407,0.0,300.0,13796.095652770158,2.0,1
3000.0,2,20000.0,6,5,1159.48,2.0,0.0,14.33,5.0,3.0,74.0,151.0,92.4,569.0,6030.0,1.0,0
12375.0,1,40000.0,5,4,445.9,0.0,0.0,17.76,14.0,9.0,11.0,351.0,76.6,888.0,1185.0,5.0,1
33950.0,3,92400.0,6,2,1000.0,2.0,0.0,24.08,7.0,4.0,2.0,241.0,97.0,402.0,60005.0,1.0,1
25000.0,2,150000.0,5,2,713.85,1.0,0.0,23.63,13.0,7.0,12.0,272.0,73.5,5580.0,3908.0,2.0,1
24000.0,1,57600.0,6,3,662.59,1.0,0.0,21.98,10.0,6.0,4.0,212.0,95.2,744.0,6975.0,2.0,1
24000.0,3,114000.0,6,4,20425.84,1.0,0.0,19.22,19.0,6.0,2.0,108.0,90.8,906.0,15912.0,3.0,0
16000.0,8,125000.0,6,4,576.6,2.0,0.0,17.77,9.0,6.0,6.0,159.0,93.1,1612.0,40974.0,4.0,1
21000.0,7,100000.0,6,5,3598.38,1.0,0.0,15.31,12.0,5.0,2.0,223.0,33.0,27517.0,3294.0,7.0,0
20000.0,10,106000.0,6,6,11692.86,2.0,0.0,13.53,14.0,8.0,5.0,206.0,88.8,4767.0,14065.0,8.0,0
10000.0,0,55000.0,6,2,388.56,6.0,1.0,23.28,8.0,3.0,5.0,281.0,83.1,593.0,20664.0,5.0,1
7500.0,10,54000.0,6,6,249.08,7.0,1.0,11.99,13.0,7.0,4.0,105.0,33.5,8377.0,24392.0,10.0,1
7000.0,1,38000.0,5,4,252.26,0.0,0.0,17.77,11.0,7.0,2.0,66.0,72.3,2656.0,2270.0,2.0,1
18250.0,10,50000.0,5,2,15549.77,0.0,0.0,23.63,8.0,3.0,68.0,304.0,97.5,338.0,6615.0,0.0,0
22000.0,5,54500.0,4,5,532.67,0.0,0.0,15.8,11.0,2.0,16.0,264.0,67.0,1785.0,17393.0,9.0,1
8900.0,2,50000.0,4,6,297.1,0.0,0.0,12.35,12.0,5.0,1.0,129.0,62.6,3369.0,768.0,2.0,1
16000.0,10,36000.0,6,6,356.89,5.0,0.0,12.12,22.0,5.0,11.0,361.0,18.0,13122.0,5465.0,7.0,1
7000.0,3,45000.0,5,5,4725.3,0.0,0.0,14.3,14.0,6.0,3.0,59.0,50.5,5590.0,2121.0,7.0,0
8000.0,7,45000.0,5,5,4261.83,0.0,0.0,14.33,8.0,4.0,6.0,61.0,78.8,1229.0,3587.0,6.0,0
10000.0,5,50000.0,6,6,333.82,6.0,0.0,12.35,11.0,8.0,37.0,188.0,55.8,11892.0,19280.0,0.0,1
24000.0,10,80000.0,6,7,7582.87,3.0,0.0,9.25,10.0,3.0,33.0,217.0,77.3,3229.0,19022.0,3.0,0
21000.0,7,96000.0,5,6,810.89,1.8110042285638381,0.0,11.71,12.0,5.675353736832263,14.10822232888069,178.48733084417407,66.8300107785702,8262.878065935047,13796.095652770158,3.929481502800593,1
4000.0,7,30000.0,5,5,139.27,0.0,0.0,15.31,5.0,5.675353736832263,14.10822232888069,178.48733084417407,56.8,3413.0,13796.095652770158,2.0,1
17000.0,8,53000.0,6,3,16058.66,3.0,0.0,20.49,17.0,5.675353736832263,14.10822232888069,178.48733084417407,58.6,10316.0,13796.095652770158,3.0,0
5150.0,1,35000.0,6,6,66.01,2.0,1.0,11.14,9.0,5.0,8.0,155.0,90.1,1930.0,20954.0,3.0,0
6750.0,2,25000.0,5,4,243.26,0.0,0.0,17.77,8.0,2.0,65.0,100.0,100.9,0.0,6814.0,1.0,1
7000.0,10,72000.0,6,7,144.89,1.8110042285638381,0.0,8.9,7.0,5.675353736832263,14.10822232888069,178.48733084417407,66.8300107785702,8262.878065935047,13796.095652770158,3.929481502800593,0
14400.0,10,99000.0,6,7,8080.37,4.0,0.0,7.9,22.0,4.0,5.0,154.0,24.7,53042.0,15409.0,11.0,0
10000.0,10,43000.0,5,4,8047.03,1.0,0.0,17.76,16.0,10.0,5.0,280.0,69.7,3306.0,3796.0,9.0,0
6000.0,8,94000.0,6,6,194.06,1.0,0.0,10.16,18.0,14.0,4.0,83.0,65.0,3222.0,17339.0,6.0,1
10000.0,6,77000.0,6,6,344.03,1.8110042285638381,0.0,12.42,13.0,5.675353736832263,14.10822232888069,178.48733084417407,66.8300107785702,8262.878065935047,13796.095652770158,3.929481502800593,0
19650.0,1,55200.0,6,3,531.6,1.0,0.0,21.0,4.0,2.0,14.0,58.0,91.2,1120.0,19496.0,2.0,1
14000.0,0,46500.0,6,7,2196.54,3.0,0.0,8.9,11.0,7.0,14.0,617.0,59.4,17325.0,10733.0,3.0,0
35000.0,3,115000.0,6,5,14889.63,2.0,0.0,15.88,19.0,12.0,54.0,203.0,76.5,6713.0,14108.0,0.0,0
19000.0,8,43000.0,6,3,514.02,1.0,0.0,21.0,12.0,9.0,27.0,92.0,94.3,561.0,11997.0,1.0,1
25000.0,10,63000.0,6,5,624.95,3.0,0.0,17.27,19.0,10.0,9.0,176.0,89.0,2680.0,9356.0,4.0,1
3500.0,0,40000.0,6,7,106.53,7.0,0.0,6.03,16.0,5.675353736832263,14.10822232888069,178.48733084417407,23.2,44610.0,13796.095652770158,11.0,1
6725.0,4,76500.0,6,5,240.1,4.0,0.0,17.1,13.0,3.0,18.0,320.0,89.6,988.0,5502.0,3.0,1
17050.0,3,35000.0,5,5,600.0,0.0,0.0,15.31,8.0,5.675353736832263,14.10822232888069,178.48733084417407,88.2,1333.0,13796.095652770158,1.0,1
32000.0,3,120000.0,4,4,874.17,4.0,0.0,19.05,24.0,12.0,2.0,198.0,64.7,20409.0,15930.0,8.0,1
6000.0,9,55000.0,5,5,214.22,0.0,1.0,17.1,8.0,3.0,5.0,85.0,96.6,196.0,1063.0,3.0,1
12000.0,10,100000.0,5,6,399.26,0.0,0.0,12.12,7.0,3.0,4.0,149.0,93.3,215.0,6076.0,7.0,1
10000.0,10,90000.0,5,4,363.99,0.0,0.0,18.49,17.0,11.0,1.0,137.0,72.7,4633.0,3712.0,9.0,1
10000.0,10,70000.0,5,5,343.0,1.0,1.0,14.33,7.0,5.0,5.0,92.0,80.2,2058.0,6182.0,4.0,0
15000.0,1,84500.0,5,6,5988.5,1.8110042285638381,0.0,9.76,12.0,5.675353736832263,14.10822232888069,178.48733084417407,66.8300107785702,8262.878065935047,13796.095652770158,3.929481502800593,0
8000.0,6,36000.0,5,5,549.42,0.0,0.0,14.33,9.0,6.0,27.0,71.0,55.4,3123.0,1508.0,1.0,1
20000.0,0,40000.0,6,3,30.36,1.8110042285638381,0.0,20.99,6.0,5.675353736832263,14.10822232888069,178.48733084417407,66.8300107785702,8262.878065935047,13796.095652770158,3.929481502800593,1
21000.0,5,80004.0,4,5,977.06,1.8110042285638381,1.0,13.99,15.0,5.675353736832263,14.10822232888069,178.48733084417407,66.8300107785702,8262.878065935047,13796.095652770158,3.929481502800593,1
20675.0,8,47000.0,6,4,530.13,0.0,0.0,18.49,22.0,17.0,9.0,455.0,32.4,40554.0,2298.0,3.0,0
5500.0,3,41600.0,4,5,2000.0,0.0,0.0,15.31,7.0,2.0,3.0,17.0,50.7,2959.0,6741.0,7.0,0
20000.0,4,60000.0,5,6,665.44,0.0,0.0,12.12,13.0,5.675353736832263,14.10822232888069,178.48733084417407,82.7,5231.0,13796.095652770158,2.0,1
30000.0,2,70000.0,5,2,854.36,0.0,0.0,23.5,10.0,8.0,30.0,191.0,80.9,6959.0,3050.0,0.0,1
21250.0,5,48000.0,5,5,514.51,0.0,0.0,15.8,5.0,2.0,12.0,139.0,82.9,2854.0,4740.0,3.0,1
13750.0,10,37000.0,5,5,471.95,0.0,0.0,14.3,11.0,6.0,16.0,246.0,72.4,2322.0,1903.0,2.0,1
20000.0,1,75000.0,5,1,594.24,0.0,0.0,24.7,8.0,2.0,13.0,158.0,66.0,14776.0,9930.0,6.0,1
23850.0,8,96000.0,6,3,661.43,1.0,0.0,22.2,10.0,5.0,9.0,93.0,93.7,171.0,29616.0,4.0,1
1000.0,6,26000.0,6,5,449.64,1.0,0.0,15.31,9.0,6.0,2.0,60.0,44.5,1941.0,10083.0,11.0,0
21000.0,10,210000.0,6,7,2597.35,6.0,0.0,7.62,17.0,8.0,0.0,358.0,41.9,56990.0,65700.0,10.0,0
20000.0,1,85000.0,6,5,694.29,1.0,0.0,15.1,17.0,5.0,3.0,163.0,71.6,14366.0,28728.0,16.0,1
31300.0,3,95000.0,6,5,774.19,2.0,1.0,16.78,11.0,3.0,29.0,277.0,9.1,8723.0,36163.0,4.0,1
15000.0,1,73000.0,6,6,485.14,4.0,0.0,10.16,12.0,4.0,16.0,150.0,22.4,7216.0,20708.0,9.0,1
15000.0,10,68000.0,4,5,532.13,1.0,0.0,13.99,8.0,5.675353736832263,14.10822232888069,178.48733084417407,74.0,4165.0,13796.095652770158,1.0,0
35000.0,4,129000.0,5,4,23552.74,6.0,0.0,17.77,7.0,3.0,6.0,219.0,63.3,4664.0,7281.0,2.0,0
9600.0,3,31361.0,5,6,5511.89,0.0,0.0,10.64,10.0,4.0,4.0,376.0,3.8,63806.0,3004.0,2.0,0
5225.0,4,115000.0,5,4,1264.7,8.0,0.0,17.77,5.0,3.0,8.0,210.0,81.8,874.0,7626.0,4.0,0
35000.0,3,98000.0,4,4,884.4,1.0,0.0,17.77,11.0,6.0,1.0,293.0,32.9,27094.0,29828.0,3.0,1
20000.0,2,80000.0,6,7,6688.15,2.0,0.0,7.9,10.0,5.0,1.0,104.0,55.3,17286.0,25074.0,3.0,0
15000.0,9,51000.0,6,5,351.6,4.0,0.0,14.33,14.0,10.0,4.0,319.0,60.0,11548.0,9048.0,5.0,1
12000.0,1,43000.0,6,4,857.56,3.0,0.0,17.56,8.0,3.0,32.0,154.0,90.9,611.0,25169.0,3.0,0
19750.0,10,50000.0,5,6,666.51,0.0,0.0,13.11,12.0,5.675353736832263,14.10822232888069,178.48733084417407,42.5,12536.0,13796.095652770158,5.0,1
10000.0,10,59000.0,5,3,8210.58,0.0,0.0,21.49,6.0,4.0,2.0,69.0,98.2,151.0,2745.0,5.0,0
30000.0,5,70000.0,6,3,836.61,7.0,0.0,22.47,18.0,13.0,16.0,148.0,86.5,1833.0,9668.0,6.0,1
6075.0,1,31000.0,5,5,213.22,0.0,0.0,15.88,11.0,11.0,9.0,96.0,81.1,1152.0,1037.0,2.0,1
18000.0,9,43000.0,6,5,413.62,1.8110042285638381,0.0,13.49,6.0,5.675353736832263,14.10822232888069,178.48733084417407,66.8300107785702,8262.878065935047,13796.095652770158,3.929481502800593,0
19750.0,10,54000.0,6,6,440.25,3.0,0.0,12.12,12.0,5.675353736832263,14.10822232888069,178.48733084417407,81.0,5417.0,13796.095652770158,3.0,0
2200.0,10,49000.0,6,6,70.87,4.0,0.0,10.16,11.0,6.0,14.0,155.0,64.1,5152.0,16290.0,2.0,0
12000.0,1,90000.0,5,6,2790.96,0.0,0.0,14.09,12.0,7.0,9.0,84.0,58.9,12873.0,2536.0,7.0,0
5000.0,7,34000.0,5,6,3056.64,2.0,0.0,12.35,11.0,3.0,7.0,128.0,63.4,2380.0,602.0,5.0,0
7200.0,10,52600.0,6,6,5875.89,5.0,0.0,12.12,9.0,3.0,2.0,89.0,61.0,3780.0,28334.0,4.0,0
18000.0,10,75000.0,6,3,16407.54,2.0,0.0,20.5,16.0,5.675353736832263,14.10822232888069,178.48733084417407,54.3,16435.0,13796.095652770158,8.0,0
20000.0,1,60000.0,5,6,6972.27,0.0,0.0,12.12,13.0,5.0,8.0,95.0,45.2,23270.0,4827.0,6.0,0
6250.0,4,27300.0,6,6,200.83,2.0,0.0,9.71,4.0,2.0,14.0,108.0,44.7,3261.0,18598.0,3.0,1
12000.0,4,50001.0,5,5,423.61,0.0,0.0,16.29,17.0,5.0,1.0,120.0,48.3,17634.0,3538.0,6.0,1
14000.0,2,95000.0,6,6,452.5,5.0,0.0,10.16,8.0,3.0,7.0,166.0,73.0,5134.0,35581.0,5.0,0
7500.0,10,48000.0,6,6,164.57,6.0,0.0,11.55,13.0,3.0,17.0,305.0,12.0,10555.0,11405.0,2.0,0
8400.0,0,27000.0,6,7,257.92,3.0,0.0,6.62,10.0,3.0,20.0,137.0,2.6,13535.0,8968.0,5.0,1
35000.0,9,100000.0,5,3,19839.05,0.0,0.0,21.7,6.0,6.0,9.0,197.0,87.5,1348.0,2621.0,3.0,0
35000.0,2,95000.0,5,3,9854.31,1.0,0.0,21.97,17.0,5.675353736832263,14.10822232888069,178.48733084417407,59.1,20502.0,13796.095652770158,3.0,0
15000.0,5,80000.0,5,6,9185.46,0.0,0.0,13.67,8.0,5.675353736832263,14.10822232888069,178.48733084417407,81.5,3633.0,13796.095652770158,1.0,0
34475.0,10,90000.0,5,2,977.43,0.0,0.0,23.28,22.0,5.675353736832263,14.10822232888069,178.48733084417407,90.5,1909.0,13796.095652770158,13.0,1
20475.0,7,60000.0,5,5,712.89,0.0,0.0,15.31,14.0,8.0,12.0,160.0,87.1,3644.0,2291.0,4.0,1
4200.0,1,30000.0,5,5,150.31,0.0,0.0,17.27,8.0,4.0,5.0,102.0,100.1,0.0,3706.0,3.0,1
33425.0,5,75000.0,6,3,922.79,1.0,1.0,21.98,17.0,8.0,4.0,231.0,74.4,5034.0,10143.0,4.0,1
12175.0,3,35000.0,5,6,399.05,0.0,0.0,11.14,14.0,7.0,14.0,136.0,74.5,5294.0,2339.0,3.0,0
21000.0,10,81750.0,6,3,573.93,3.0,0.0,21.49,20.0,9.0,6.0,183.0,71.5,3985.0,8618.0,10.0,1
18000.0,10,40000.0,6,3,494.08,2.0,0.0,21.7,10.0,6.0,9.0,74.0,67.5,3515.0,14984.0,9.0,1
26500.0,3,60000.0,5,5,909.58,6.0,0.0,14.3,7.0,4.0,5.0,136.0,67.5,3509.0,3457.0,3.0,1
6400.0,2,72000.0,5,6,215.2,0.0,0.0,12.99,24.0,14.0,2.0,195.0,57.2,12663.0,5358.0,13.0,0
17500.0,4,35000.0,5,3,450.51,1.8110042285638381,0.0,18.64,7.0,5.675353736832263,14.10822232888069,178.48733084417407,66.8300107785702,8262.878065935047,13796.095652770158,3.929481502800593,1
6000.0,10,100000.0,6,3,226.52,1.0,0.0,21.15,13.0,9.0,1.0,87.0,80.1,1155.0,21654.0,7.0,1
20000.0,1,58500.0,6,5,498.13,4.0,1.0,17.1,14.0,10.0,10.0,344.0,81.8,3069.0,12648.0,4.0,1
35000.0,4,90000.0,5,2,200.0,2.0,0.0,23.83,12.0,6.0,2.0,264.0,66.3,5058.0,2959.0,7.0,1
14000.0,10,75000.0,6,5,9812.73,0.0,0.0,15.8,13.0,4.0,21.0,122.0,89.3,738.0,3473.0,16.0,0
16000.0,5,60000.0,6,3,11251.89,0.0,0.0,21.0,13.0,9.0,26.0,99.0,77.2,3242.0,1729.0,0.0,0
21000.0,6,50000.0,5,3,579.76,0.0,0.0,21.98,6.0,3.0,5.0,147.0,79.4,740.0,2881.0,2.0,1
14600.0,2,92000.0,5,7,9391.24,0.0,0.0,7.9,9.0,2.0,0.0,84.0,4.0,36388.0,1825.0,4.0,0
19000.0,7,43680.0,5,6,8410.69,0.0,0.0,12.99,6.0,4.0,15.0,157.0,96.1,652.0,4327.0,2.0,0
22250.0,7,50364.0,5,4,10385.82,0.0,0.0,19.22,6.0,5.0,22.0,95.0,93.2,1237.0,4571.0,1.0,0
7000.0,3,62000.0,5,6,6765.15,0.0,0.0,14.09,23.0,9.0,5.0,197.0,77.7,3865.0,2901.0,10.0,0
4800.0,10,80000.0,6,6,161.85,1.0,0.0,13.05,30.0,11.0,2.0,194.0,24.7,30968.0,8291.0,16.0,1
19200.0,9,59400.0,6,6,638.82,1.0,0.0,12.12,9.0,5.675353736832263,14.10822232888069,178.48733084417407,98.0,123.0,13796.095652770158,5.0,1
15000.0,7,75000.0,5,6,505.37,0.0,1.0,13.05,15.0,11.0,1.0,89.0,79.1,3445.0,964.0,5.0,0
20000.0,9,48000.0,5,3,560.37,0.0,0.0,22.7,4.0,2.0,14.0,115.0,99.4,57.0,12614.0,2.0,1
10000.0,2,31000.0,5,4,360.38,0.0,0.0,17.77,6.0,6.0,5.0,143.0,99.3,46.0,1831.0,3.0,1
10750.0,7,32000.0,5,5,384.38,0.0,0.0,17.27,9.0,8.0,23.0,80.0,85.1,1725.0,2203.0,1.0,0
10000.0,10,62000.0,6,5,350.59,2.0,0.0,15.8,11.0,5.0,26.0,268.0,90.9,1760.0,11731.0,2.0,1
12000.0,1,65000.0,5,6,6605.94,0.0,0.0,11.14,17.0,3.0,27.0,125.0,84.8,1394.0,4659.0,0.0,0
12000.0,1,45000.0,6,6,269.07,1.0,0.0,12.35,10.0,2.0,16.0,30.0,14.9,9874.0,6030.0,5.0,1
15000.0,10,67000.0,6,2,12630.23,5.0,0.0,23.28,9.0,5.0,6.0,203.0,94.1,741.0,22567.0,3.0,0
20000.0,10,200000.0,6,7,634.83,4.0,0.0,8.9,9.0,4.0,72.0,311.0,101.0,334.0,108135.0,1.0,0
8325.0,7,25000.0,4,5,115.87,0.0,0.0,14.33,6.0,3.0,11.0,33.0,100.1,0.0,2073.0,2.0,1
13250.0,4,45000.0,4,4,238.9,0.0,0.0,17.77,14.0,4.0,22.0,128.0,86.3,41.0,6411.0,5.0,1
12000.0,8,150000.0,6,6,7273.41,7.0,0.0,10.99,11.0,4.0,6.0,222.0,57.3,18698.0,123319.0,2.0,0
8575.0,1,25708.0,5,6,8468.69,0.0,0.0,12.85,8.0,2.0,12.0,102.0,3.3,37410.0,1864.0,2.0,0
6000.0,2,42000.0,5,7,183.9,0.0,0.0,6.62,13.0,3.0,13.0,94.0,33.9,9856.0,3482.0,3.0,0
20000.0,1,83200.0,5,7,634.83,0.0,0.0,8.9,5.0,2.0,104.0,136.0,66.8300107785702,958.0,11203.0,2.0,0
19700.0,5,58000.0,5,3,543.87,0.0,0.0,21.98,10.0,5.0,19.0,107.0,100.3,0.0,3794.0,2.0,1
16950.0,6,116000.0,5,6,565.83,0.0,1.0,12.35,5.0,1.0,12.0,80.0,7.9,15192.0,3446.0,3.0,1
11000.0,1,38000.0,5,6,7559.49,0.0,0.0,12.12,14.0,9.0,14.0,166.0,78.4,2705.0,5184.0,4.0,0
16000.0,0,70580.0,6,6,200.29,2.0,0.0,11.14,10.0,5.675353736832263,14.10822232888069,178.48733084417407,52.3,3433.0,13796.095652770158,4.0,1
29700.0,5,78000.0,6,4,750.32,4.0,0.0,17.76,5.0,1.0,88.0,229.0,96.5,38.0,47180.0,2.0,1
17500.0,6,65000.0,6,5,15462.29,9.0,0.0,17.1,14.0,3.0,3.0,164.0,0.0,3300.0,22488.0,5.0,0
24000.0,10,58750.0,6,5,4922.2,3.0,0.0,15.88,10.0,8.0,19.0,424.0,95.0,1630.0,5222.0,1.0,0
24000.0,10,75000.0,6,4,21566.65,4.0,1.0,16.99,15.0,5.0,7.0,323.0,94.6,348.0,34574.0,9.0,0
29175.0,10,73396.0,6,2,31.0,3.0,0.0,23.83,13.0,5.675353736832263,14.10822232888069,178.48733084417407,76.1,5630.0,13796.095652770158,8.0,1
20000.0,10,136896.0,6,5,12307.42,1.8110042285638381,0.0,14.27,21.0,5.675353736832263,14.10822232888069,178.48733084417407,66.8300107785702,8262.878065935047,13796.095652770158,3.929481502800593,0
10000.0,10,90000.0,5,4,364.29,0.0,0.0,18.55,7.0,6.0,7.0,185.0,92.0,788.0,5802.0,3.0,1
12250.0,2,35000.0,5,5,295.94,0.0,0.0,14.98,15.0,7.0,12.0,97.0,76.8,2992.0,2893.0,2.0,0
7600.0,6,32000.0,6,6,7683.57,4.0,0.0,12.99,9.0,3.0,11.0,161.0,77.4,339.0,16104.0,9.0,0
20000.0,10,98800.0,6,4,519.37,6.0,0.0,19.05,13.0,9.0,5.0,228.0,94.0,383.0,38961.0,8.0,1
11500.0,2,55000.0,6,4,289.28,2.0,0.0,17.56,9.0,5.0,8.0,84.0,99.5,709.0,20343.0,7.0,1
26250.0,2,200000.0,6,7,7612.15,2.0,0.0,7.9,10.0,3.0,18.0,124.0,27.1,29147.0,56798.0,5.0,0
18000.0,10,85000.0,6,5,434.01,4.0,0.0,15.61,11.0,8.0,18.0,210.0,84.2,3027.0,28623.0,4.0,1
15000.0,4,75000.0,5,4,540.56,0.0,0.0,17.77,15.0,6.0,4.0,103.0,93.8,1059.0,4429.0,6.0,1
18000.0,8,49000.0,6,6,5249.45,1.0,0.0,12.99,6.0,3.0,18.0,33.0,96.1,205.0,14943.0,2.0,0
35000.0,10,100000.0,5,5,1223.66,0.0,0.0,15.61,23.0,14.0,5.0,265.0,79.2,9662.0,1788.0,4.0,0
16000.0,2,70000.0,6,3,436.28,5.0,0.0,21.15,14.0,8.0,9.0,338.0,90.9,1243.0,13717.0,3.0,0
20675.0,10,52800.0,5,5,719.85,2.0,0.0,15.31,7.0,3.0,10.0,240.0,91.4,942.0,11401.0,6.0,1
12000.0,10,65000.0,6,7,380.98,6.0,0.0,8.9,16.0,9.0,3.0,245.0,59.9,16118.0,11832.0,7.0,0
15000.0,5,50200.0,6,2,435.89,3.0,0.0,24.5,16.0,4.0,6.0,112.0,47.4,12148.0,8481.0,8.0,1
11200.0,5,34000.0,5,6,382.29,1.8110042285638381,0.0,12.42,8.0,5.675353736832263,14.10822232888069,178.48733084417407,66.8300107785702,8262.878065935047,13796.095652770158,3.929481502800593,0
15000.0,1,94000.0,5,6,5987.84,0.0,0.0,9.67,9.0,6.0,35.0,220.0,49.1,25834.0,3377.0,1.0,0
11500.0,8,33147.0,5,6,382.63,0.0,0.0,12.12,9.0,7.0,21.0,114.0,58.4,2331.0,2246.0,2.0,1
6200.0,5,65000.0,6,5,2635.35,2.0,0.0,15.8,16.0,7.0,10.0,110.0,86.8,3280.0,15092.0,7.0,0
14675.0,10,40400.0,5,2,420.13,0.0,0.0,23.76,9.0,8.0,0.0,263.0,94.3,526.0,1156.0,7.0,1
16450.0,8,165000.0,4,6,555.14,0.0,0.0,13.11,6.0,1.0,14.0,65.0,10.4,34942.0,676.0,2.0,1
10000.0,10,70000.0,6,6,342.22,5.0,0.0,14.09,14.0,10.0,5.0,170.0,83.7,2447.0,12023.0,5.0,1
10000.0,2,50000.0,5,3,271.38,0.0,0.0,21.15,13.0,6.0,1.0,169.0,51.3,5159.0,2233.0,5.0,1
12000.0,7,84700.0,6,4,321.75,5.0,0.0,19.05,16.0,12.0,4.0,204.0,94.3,1467.0,16507.0,3.0,0
7500.0,3,50000.0,5,5,257.35,0.0,0.0,14.33,5.0,3.0,11.0,67.0,59.1,1883.0,1079.0,4.0,0
12000.0,5,45000.0,5,3,331.3,0.0,0.0,21.98,8.0,8.0,4.0,104.0,80.3,1910.0,1638.0,3.0,1
14000.0,10,63000.0,4,6,471.73,5.0,0.0,13.05,8.0,5.0,28.0,224.0,67.8,3510.0,3607.0,0.0,0
16100.0,3,43000.0,5,4,424.05,4.0,0.0,19.72,9.0,8.0,4.0,233.0,95.8,97.0,1000.0,4.0,1
25000.0,10,82000.0,5,5,17.64,0.0,0.0,16.29,14.0,8.0,20.0,334.0,94.1,1348.0,5186.0,4.0,0
3500.0,7,75000.0,6,4,2578.8,0.0,0.0,18.49,27.0,12.0,10.0,122.0,62.9,5715.0,2941.0,5.0,0
8000.0,10,88000.0,6,5,280.47,2.0,0.0,15.8,13.0,5.0,12.0,216.0,40.3,12124.0,32029.0,5.0,1
15000.0,1,65000.0,5,2,13995.15,0.0,0.0,24.08,13.0,5.0,29.0,161.0,43.6,9080.0,4149.0,2.0,0
13750.0,8,52000.0,5,4,502.29,0.0,0.0,18.75,12.0,9.0,3.0,104.0,0.0,500.0,4024.0,4.0,1
15000.0,10,64800.0,6,7,11643.34,4.0,0.0,7.62,4.0,2.0,36.0,226.0,1.8,9726.0,90035.0,2.0,0
23000.0,9,95000.0,6,5,791.35,2.0,2.0,14.47,25.0,12.0,1.0,224.0,39.6,7012.0,15484.0,9.0,1
18000.0,10,70000.0,6,5,448.32,2.0,0.0,17.1,14.0,5.0,5.0,95.0,68.3,4830.0,11330.0,5.0,1
20000.0,9,58500.0,5,6,664.2,0.0,0.0,11.99,9.0,7.0,13.0,151.0,85.0,3270.0,2105.0,2.0,1
1675.0,5,60000.0,6,3,1564.4,1.0,0.0,21.15,15.0,10.0,5.0,102.0,52.3,8867.0,13220.0,9.0,0
6500.0,2,68000.0,6,6,1062.71,0.0,0.0,12.35,24.0,9.0,3.0,88.0,38.1,8296.0,3749.0,7.0,0
24000.0,10,87000.0,4,3,17670.83,2.0,0.0,21.97,17.0,5.675353736832263,14.10822232888069,178.48733084417407,83.1,3703.0,13796.095652770158,5.0,0
17825.0,5,106000.0,6,6,584.33,1.0,2.0,11.14,10.0,3.0,5.0,139.0,16.5,10520.0,36645.0,9.0,0
21200.0,2,60000.0,5,4,12311.01,0.0,0.0,18.25,13.0,2.0,17.0,173.0,16.7,3330.0,2504.0,4.0,0
31300.0,9,70000.0,6,2,916.68,2.0,0.0,24.89,14.0,5.0,1.0,300.0,93.0,1565.0,14403.0,4.0,1
8000.0,2,57000.0,5,7,172.06,1.8110042285638381,0.0,6.62,10.0,5.675353736832263,14.10822232888069,178.48733084417407,66.8300107785702,8262.878065935047,13796.095652770158,3.929481502800593,0
3375.0,8,40829.0,5,5,117.51,0.0,0.0,15.31,7.0,3.0,28.0,68.0,48.4,464.0,1086.0,2.0,1
20050.0,10,51000.0,6,4,514.5,1.0,0.0,18.49,14.0,7.0,7.0,229.0,53.1,24746.0,9765.0,6.0,1
21725.0,10,55000.0,6,4,8494.16,5.0,0.0,18.49,11.0,5.0,30.0,154.0,70.9,3314.0,12752.0,4.0,0
20000.0,10,82065.0,5,5,12922.52,0.0,0.0,15.31,6.0,5.675353736832263,14.10822232888069,178.48733084417407,98.2,508.0,13796.095652770158,4.0,0
15000.0,1,110000.0,4,4,558.29,2.0,0.0,18.49,12.0,5.675353736832263,14.10822232888069,178.48733084417407,90.1,3074.0,13796.095652770158,2.0,1
10000.0,0,46104.0,6,6,327.65,2.0,0.0,11.14,9.0,3.0,17.0,149.0,103.2,0.0,15705.0,4.0,0
9600.0,10,124000.0,6,6,310.49,2.0,0.0,10.16,6.0,4.0,2.0,138.0,72.7,6603.0,33772.0,4.0,1
10000.0,1,52000.0,5,6,314.0,0.0,0.0,9.71,17.0,12.0,9.0,229.0,53.6,16694.0,1988.0,7.0,1
7000.0,10,30000.0,5,4,4475.79,0.0,0.0,19.2,10.0,7.0,9.0,47.0,40.8,6746.0,2048.0,6.0,0
25000.0,3,60000.0,6,6,2671.38,2.0,0.0,10.74,12.0,5.675353736832263,14.10822232888069,178.48733084417407,21.9,10694.0,13796.095652770158,4.0,0
24000.0,10,115000.0,6,6,798.52,5.0,0.0,12.12,11.0,5.0,13.0,260.0,96.2,1386.0,28051.0,2.0,1
